69;100;22;0;353165
78;900;7;1;450746
52;800;16;4;222030
3;600;87;2;3590
4;500;16;1;1935
19;700;76;4;50262
12;100;13;3;13422
58;900;4;4;270550
90;800;75;3;603920
49;400;45;1;179199
74;300;30;3;408491
80;900;62;1;475615
57;0;47;1;83
40;400;82;2;121173
37;500;76;0;103677
75;200;27;0;417263
11;200;86;2;11809
88;300;14;3;575891
96;600;93;1;684821
18;500;64;0;26023
38;200;3;3;109379
88;600;30;0;574192
81;800;72;3;489953
43;900;74;4;160330
53;200;18;2;208885
95;200;5;1;668269
81;800;20;4;507556
5;400;26;3;5020
48;100;73;1;172724
67;400;13;1;332847
14;800;9;2;15333
37;500;63;1;103326
99;200;33;4;747614
66;0;38;2;332
40;0;98;0;83
94;600;41;0;655297
58;400;83;2;251736
18;700;30;0;25117
35;200;42;4;113233
27;800;67;4;77257
40;200;73;3;122813
42;300;6;2;131245
73;600;80;3;398990
85;100;15;3;537470
35;800;72;1;92931
47;300;91;4;187387
95;500;59;4;690927
43;600;53;0;138583
79;900;94;3;466871
42;200;8;1;131035
8;800;36;3;8203
9;100;88;4;29792
1;100;50;4;22846
16;100;83;1;21442
79;400;37;2;463392
21;100;58;2;34706
22;400;77;4;59370
56;500;32;1;233247
73;800;10;2;395202
19;0;27;3;2241
63;700;22;4;315796
71;500;42;0;374487
52;0;24;3;2241
23;400;77;0;41535
38;400;61;4;129978
40;400;11;3;121165
62;300;96;4;308512
75;500;7;4;437923
4;900;18;0;2011
86;300;77;3;551840
93;200;63;3;644169
36;200;13;2;96788
47;600;21;4;185524
20;400;52;0;31314
57;0;69;3;2241
75;800;72;2;418780
9;200;59;2;8120
55;700;38;0;225207
91;100;68;4;636052
46;300;6;3;159203
60;0;32;0;83
64;600;15;4;325000
37;600;7;4;122986
64;100;48;0;304657
25;800;73;3;50716
97;100;33;3;699572
64;400;19;0;303927
87;800;55;2;562177
58;900;80;2;251686
76;700;96;0;430347
36;500;81;2;98659
38;0;78;4;21248
38;100;49;0;108436
14;200;75;0;16813
88;600;41;1;574489
24;800;75;2;45235
88;700;57;4;596091
55;300;29;1;224932
61;200;43;4;297964
92;300;15;2;627289
24;400;69;0;44797
99;600;21;2;726416
43;400;15;2;137790
62;300;50;0;286105
50;700;14;0;185709
12;500;48;0;12271
10;400;25;2;8634
17;200;37;4;43834
9;800;84;3;10757
55;700;47;3;227608
71;300;17;4;394957
58;900;84;3;253703
78;100;66;1;452255
98;400;68;3;715000
58;500;63;3;253114
38;0;22;2;332
10;800;7;0;7926
16;400;15;2;19908
69;500;73;2;354853
4;0;88;3;2241
61;400;74;1;277662
68;400;20;4;364191
40;500;7;3;121066
35;100;77;2;93235
39;400;63;2;114814
90;0;95;0;83
15;0;39;0;83
30;700;3;3;69170
81;900;55;2;487589
23;700;81;3;43822
62;0;93;4;21248
73;0;46;4;21248
54;100;72;2;218234
92;900;57;4;649381
39;800;79;2;115273
76;400;17;4;449358
15;200;11;1;17231
51;400;54;0;194242
36;0;66;1;83
70;300;26;2;363850
26;0;74;0;83
69;300;30;0;353423
83;100;82;4;533421
96;0;21;3;2241
24;400;54;3;46550
81;100;93;4;509447
61;0;31;3;2241
25;900;12;1;46915
59;800;22;3;260683
21;400;40;0;34024
65;300;16;3;315539
75;900;77;1;418670
74;100;79;2;407863
92;500;76;0;628707
37;900;89;2;104299
68;100;65;2;344437
40;900;7;3;121088
43;0;70;4;21248
75;900;74;0;418589
28;100;53;4;80869
83;500;13;2;510704
10;0;33;2;332
1;200;61;0;2005
75;600;49;2;418148
18;900;81;1;26504
9;300;22;4;28052
42;700;86;3;135347
48;900;29;3;173778
24;300;63;1;44624
85;600;85;1;537271
70;600;8;0;363142
25;800;65;3;50500
19;600;56;0;28552
1;900;64;1;2143
76;200;19;1;428221
41;0;12;3;2241
43;500;4;3;139411
71;0;67;3;2241
88;500;90;0;575805
85;500;8;1;535185
53;700;36;0;209169
96;200;51;4;704810
54;200;0;3;218226
22;400;66;3;40066
39;200;98;2;115733
64;500;55;3;307066
93;600;70;3;644400
53;900;87;2;210805
96;300;14;4;703826
76;500;68;2;429828
39;0;30;1;83
37;800;79;1;103776
71;0;39;2;332
95;600;92;3;672818
92;300;19;3;629306
94;600;5;2;654574
81;900;86;4;509342
36;600;92;0;98714
78;200;88;0;452876
23;0;92;4;21248
50;300;33;0;186190
29;600;86;4;86047
89;700;72;0;588429
63;700;77;1;296116
48;300;6;4;192122
21;800;11;4;54433
72;900;67;0;385766
19;100;41;4;49243
94;500;15;0;654588
1;300;49;2;1945
10;300;77;0;9778
2;400;21;0;1173
69;700;86;0;354967
77;700;41;0;440184
97;0;45;1;83
71;700;38;2;374640
14;500;93;2;17583
58;400;61;0;250893
20;0;45;2;332
96;800;25;0;682996
98;100;7;0;711142
61;0;77;0;83
61;300;78;4;298924
62;600;2;3;286994
21;500;95;1;35518
41;600;51;1;126097
46;800;36;2;158142
67;100;59;2;334285
24;800;92;2;45694
18;0;47;1;83
45;600;16;4;171773
94;800;87;3;658708
65;400;99;3;317791
90;300;20;3;602397
51;800;82;0;195025
69;100;87;0;354920
59;200;83;4;281284
54;0;61;4;21248
8;700;10;0;5337
47;700;23;2;164667
31;200;22;3;74150
25;200;13;4;68050
2;500;51;1;1992
36;900;69;2;98357
71;200;28;0;374074
34;900;76;0;87937
18;600;50;0;25652
35;300;29;3;93890
95;400;91;3;672775
46;600;54;1;158368
51;500;72;4;215902
96;100;86;4;705728
45;400;44;0;151348
56;200;75;1;234373
10;500;44;0;8907
98;500;15;0;711420
29;800;70;3;66619
14;600;29;0;15613
34;300;4;0;85951
95;200;50;2;669733
9;600;72;2;8513
19;900;43;1;28216
76;700;27;1;428484
13;400;72;4;35925
53;400;22;2;209019
23;100;33;2;40543
5;900;87;2;4789
84;700;44;3;525820
36;900;10;0;96515
68;500;36;0;343467
93;500;71;3;644420
10;500;52;0;9123
42;700;82;0;133081
78;700;74;0;452545
9;100;87;3;10758
51;400;38;2;194059
53;0;94;3;2241
5;200;18;0;2620
98;200;8;0;711196
89;300;27;3;589340
40;100;0;0;118657
29;400;6;0;62706
36;500;83;4;119629
29;300;26;2;63484
73;0;56;3;2241
54;600;29;2;217142
20;900;64;2;31918
54;300;45;1;217298
5;600;69;1;4039
20;500;76;3;34129
20;100;47;2;31375
84;500;84;4;545896
97;200;87;2;699148
71;800;56;1;374883
10;300;5;4;28999
16;100;63;1;20902
49;200;7;4;199312
7;500;30;4;25920
46;700;33;2;158055
3;0;91;2;332
62;100;4;3;286979
40;300;21;2;119515
34;200;26;0;86530
85;900;24;4;556804
73;300;56;2;396406
19;600;63;2;28990
63;700;52;3;297599
67;500;71;4;355587
26;700;15;3;52918
88;400;39;4;595584
78;500;77;1;452614
6;300;50;1;4313
36;600;63;2;98180
44;700;25;0;144270
24;700;30;1;43765
72;100;72;1;385817
81;900;29;1;486638
35;800;96;4;114744
86;500;82;4;571002
78;200;76;4;473717
91;900;22;0;613729
18;900;47;2;25835
28;800;85;2;60897
31;0;3;2;332
49;200;34;2;179125
53;200;51;1;209527
7;300;35;0;4870
17;300;51;0;23062
55;500;48;3;227623
24;500;68;4;65944
73;300;57;0;396184
63;0;69;0;83
45;300;2;0;150203
85;500;41;4;557241
90;800;81;4;623089
44;500;20;4;165288
10;800;24;2;8634
63;200;91;4;317612
98;800;46;3;714433
61;500;78;1;277779
19;200;56;1;28510
89;900;53;4;609091
29;400;39;3;65755
19;100;24;0;27619
79;900;69;4;485203
93;0;83;1;83
9;900;5;2;6719
97;500;28;1;697341
20;600;24;4;51739
37;700;41;1;102744
12;0;92;3;2241
91;600;65;2;615124
65;400;68;4;335961
95;400;2;1;668214
85;700;78;2;537336
43;800;50;3;140671
94;500;24;3;656989
52;500;49;1;201738
97;100;52;0;697927
58;700;62;0;250941
52;100;86;4;223840
87;900;55;2;562181
48;500;55;3;174458
43;500;58;4;159876
32;300;72;2;78268
48;300;5;1;170930
67;700;86;2;335088
75;100;52;4;439076
84;100;78;1;524506
32;500;95;0;78660
22;200;76;0;38152
60;400;6;2;267121
69;0;29;0;83
55;500;16;2;224850
92;400;99;4;650484
7;400;98;3;8740
47;600;14;4;185335
13;200;11;0;13087
64;700;52;4;326004
74;800;69;3;409582
40;800;13;3;121246
85;100;70;0;536797
88;200;49;0;574663
26;0;39;3;2241
28;500;52;2;59988
19;500;77;4;50277
55;0;60;4;21248
40;900;24;3;121547
80;800;81;0;476124
71;100;47;4;395725
73;900;7;1;394876
49;800;24;2;178908
55;800;19;0;224700
44;900;59;4;166363
79;100;80;4;485416
1;400;4;1;492
94;500;46;1;655425
89;600;77;2;588808
95;600;66;4;691123
34;0;21;2;332
71;300;17;0;373792
42;800;66;1;132655
99;800;92;0;728095
2;900;33;2;1777
34;200;63;3;89687
78;200;38;3;453684
29;400;17;3;65161
46;0;5;2;332
83;400;84;2;512612
2;200;50;4;23095
0;500;6;3;2639
44;0;52;3;2241
72;500;54;0;385393
59;200;23;3;260657
48;200;4;4;192053
34;100;12;0;86125
36;600;47;0;97499
99;800;96;1;728203
45;300;54;4;172772
95;600;19;2;668938
73;300;69;3;398666
17;400;73;0;23667
88;700;12;2;573960
91;400;92;2;615837
72;0;69;3;2241
90;800;75;0;601762
73;100;76;3;398813
88;700;87;3;577894
73;800;98;0;397329
52;200;8;0;200596
1;0;62;2;332
96;700;71;3;686390
47;300;44;4;186118
11;900;76;4;32512
0;200;4;0;392
51;100;54;4;215354
99;400;15;3;728147
76;500;95;3;432466
47;700;22;3;166549
16;400;63;3;23113
87;700;4;0;560545
78;0;34;1;83
84;800;71;1;524397
81;700;60;2;487714
82;700;35;0;498852
54;0;40;1;83
39;300;96;1;115445
9;200;71;3;10353
71;600;98;0;376006
8;400;33;3;8095
74;600;81;2;407986
34;300;39;3;89054
73;400;78;2;397011
4;100;81;0;3628
86;700;51;0;549012
41;300;95;3;129416
51;500;15;4;214363
81;800;52;0;487255
56;500;14;0;232761
79;300;10;2;462652
79;100;31;0;462928
12;200;30;3;13908
42;400;45;3;134219
57;0;48;3;2241
85;300;19;1;535462
63;400;73;0;295987
9;700;62;0;7999
92;300;92;1;629119
66;600;58;3;326394
88;800;28;2;574398
22;300;18;1;36601
65;600;91;2;315682
82;100;20;0;498373
35;300;65;1;92704
32;0;37;4;21248
53;100;47;1;209392
57;500;49;3;244225
45;900;32;3;153213
54;0;51;4;21248
17;300;73;4;44821
54;300;96;1;218675
86;400;89;0;550017
94;600;46;4;676597
60;300;70;4;289754
50;100;19;0;185770
0;200;15;4;21854
2;700;25;1;1302
10;800;22;1;8331
91;900;9;4;634543
85;800;99;4;558825
77;500;30;2;440124
90;0;58;0;83
23;800;87;3;43990
82;500;29;4;519843
22;600;8;4;57523
56;200;52;2;234001
53;100;28;3;211037
11;700;69;3;13306
24;900;77;4;66209
51;800;6;4;214138
66;300;49;3;326124
0;0;84;2;332
88;400;58;4;596097
27;200;91;0;56687
23;900;19;2;40249
98;0;27;2;332
40;500;36;3;121849
93;400;70;1;642226
40;900;11;0;119038
2;500;15;0;1020
40;300;35;4;140809
36;800;99;1;98914
50;0;50;0;83
11;800;23;3;12070
35;100;46;0;92149
6;600;91;1;5447
88;200;86;2;575911
49;100;84;1;180199
27;100;12;0;54527
2;200;78;4;23851
34;900;4;2;86242
7;700;52;2;5610
91;100;22;2;613894
19;500;95;2;29847
19;300;1;3;29198
87;600;62;4;583271
9;400;81;1;8491
38;900;15;0;107602
88;0;74;0;83
99;700;89;0;728008
78;100;39;2;451775
76;600;57;2;429538
20;800;16;2;30618
96;0;73;3;2241
56;400;69;0;234237
13;500;72;2;15018
57;600;49;3;244232
73;900;51;1;396064
2;200;1;1;607
29;800;78;4;85842
68;600;8;2;342967
28;100;75;0;60298
35;400;32;3;93982
81;400;2;0;485878
50;400;51;4;207852
43;200;27;2;138088
44;800;28;0;144357
38;900;74;2;109444
57;200;76;1;242761
15;100;71;0;18824
47;300;51;1;165142
7;300;23;2;4795
57;400;33;2;241875
76;100;50;3;431189
41;0;98;0;83
41;500;39;4;146931
59;500;85;0;260208
18;600;25;2;25226
11;800;98;3;14095
82;200;27;1;498589
96;300;96;0;684875
74;800;98;0;408207
80;600;47;2;475444
21;800;21;1;33538
53;600;8;3;210566
14;300;41;2;16159
62;100;47;1;285982
13;400;39;2;14118
87;500;87;3;564932
85;700;81;1;537168
85;0;88;2;332
19;100;40;4;49216
67;800;48;3;335977
33;100;10;2;81362
32;900;95;3;80840
83;500;60;3;513882
22;900;88;3;40691
88;100;26;3;576173
2;400;32;1;1470
27;400;45;4;76636
24;500;79;3;47234
86;100;57;4;570265
50;300;69;0;187162
40;100;60;4;141442
32;100;22;0;76627
22;0;93;4;21248
66;800;45;3;326054
2;300;39;2;1897
88;800;37;2;574641
11;400;46;3;12664
99;700;99;4;749443
48;100;54;0;172211
12;800;0;0;10993
81;500;59;2;487675
75;700;41;3;419846
52;0;57;0;83
51;600;67;4;215774
92;500;28;2;627660
32;900;83;0;78358
90;900;12;3;602223
70;200;90;1;365314
10;900;98;0;10387
58;100;15;0;249598
24;400;3;2;43264
70;200;41;3;366149
40;100;7;2;119095
0;0;5;1;83
32;700;46;2;77598
82;600;53;4;520498
85;300;29;1;535732
47;700;58;1;165363
21;300;50;2;34532
36;100;7;1;96350
13;400;0;0;12816
56;700;56;3;236065
27;200;42;1;55364
38;700;5;1;107322
51;400;24;0;193432
31;200;21;0;71965
48;100;97;4;194537
14;600;12;4;36319
22;400;45;3;39499
74;300;19;1;406036
8;300;62;3;8867
61;900;26;4;297562
53;0;14;2;332
85;700;94;3;539677
58;300;69;4;272263
99;100;4;1;725639
97;100;51;1;697900
6;200;72;4;26057
36;600;65;4;119150
5;100;13;1;2458
94;700;0;4;675360
14;400;64;4;37707
37;500;0;3;103783
66;600;61;0;324317
57;200;87;1;243058
87;900;30;3;563415
98;500;72;0;712959
39;700;66;3;116825
16;800;64;2;21258
64;0;6;3;2241
65;600;41;1;314083
63;200;46;2;295481
67;500;88;4;356046
97;100;29;0;697306
18;300;50;2;25874
90;900;42;1;600875
87;600;88;2;563057
86;600;5;1;547765
4;900;34;4;23608
53;300;92;0;210649
18;200;74;0;26258
55;500;62;4;247008
8;300;83;3;9434
34;600;56;1;87382
84;600;25;1;523144
94;300;74;4;677326
34;100;18;2;86536
94;200;8;4;675529
95;400;32;0;669024
90;400;76;3;603920
59;0;49;3;2241
86;700;67;0;549444
6;200;93;0;5459
27;800;99;1;56956
29;0;49;0;83
32;900;91;2;78823
43;300;30;3;140093
18;600;84;2;26819
18;500;71;1;26212
42;0;79;3;2241
82;200;49;2;499432
92;0;75;3;2241
70;400;0;3;365068
85;200;82;4;558313
15;400;14;0;17338
23;800;63;1;41184
35;600;98;3;95780
28;900;78;0;60463
53;700;24;1;208845
80;0;71;0;83
76;400;53;2;429414
16;800;43;3;22600
52;700;69;0;202290
8;400;69;3;9067
22;900;73;0;38128
48;200;12;1;171104
31;900;99;1;74128
89;100;62;2;588334
95;700;79;3;672472
55;200;46;0;225376
32;700;35;2;77301
51;400;87;0;195133
75;100;75;3;420690
65;0;25;1;83
29;600;8;3;64934
47;200;35;4;185860
89;700;9;2;586977
41;600;57;0;126259
75;400;17;2;417268
1;500;4;1;501
18;0;0;3;2241
72;700;31;1;384784
53;900;71;3;212282
13;800;99;3;17674
77;900;0;4;460252
17;900;44;2;23164
53;400;71;4;231258
71;600;31;4;395362
56;300;24;0;233011
60;500;81;0;268906
47;200;18;0;164236
62;800;15;0;285198
27;700;59;1;55870
76;500;88;2;430368
21;0;36;2;332
36;900;33;4;118301
2;900;24;4;22450
17;700;80;4;45042
61;0;76;3;2241
68;400;15;2;343140
11;600;95;0;11845
82;400;22;0;498480
96;0;48;4;21248
30;100;80;4;90182
43;600;51;0;138529
13;100;24;4;34576
33;200;49;2;82442
96;700;1;0;682342
43;700;0;2;137406
33;400;33;4;102952
84;100;65;1;524155
14;500;51;2;16449
1;200;17;4;21982
85;300;40;3;538187
46;100;72;4;179950
58;600;54;4;271885
75;600;31;0;417413
80;400;89;0;476313
97;600;31;2;697678
51;400;21;4;214516
88;900;70;0;575287
84;0;96;2;332
3;0;77;4;21248
46;300;68;3;160877
90;900;33;2;600881
16;400;87;3;23761
80;100;25;3;476690
5;700;87;1;4530
38;700;71;4;130269
19;700;57;0;28584
88;600;89;1;575785
69;900;60;1;354275
8;300;86;4;28522
68;300;38;0;343501
96;500;84;4;705736
14;100;0;4;35926
81;100;79;0;487904
39;600;75;4;136070
22;400;65;3;40039
25;500;7;4;67923
71;300;10;1;373603
18;0;91;2;332
16;500;21;2;20079
99;100;87;0;727880
92;600;32;3;629684
2;800;62;1;2307
24;0;71;0;83
5;0;36;1;83
75;800;67;1;418396
99;100;13;2;726131
38;400;49;2;108738
55;600;69;4;247204
54;200;35;3;219171
62;700;84;3;289213
29;800;88;0;64947
38;600;63;1;108883
75;300;12;4;438038
94;500;93;4;677859
59;200;74;4;281041
31;300;65;0;73168
97;0;94;1;83
50;0;50;4;21248
90;0;66;4;21248
19;200;95;4;50728
65;900;20;1;313531
84;300;95;3;527166
7;900;9;0;4210
65;400;76;4;336177
75;200;26;2;417485
4;800;56;0;3033
18;500;24;2;25192
57;100;83;2;243172
82;300;85;1;500170
68;0;9;1;83
2;0;66;2;332
44;400;81;1;145761
68;900;0;3;344675
87;700;68;3;564431
32;400;95;1;78651
67;900;63;4;355393
34;800;15;3;88444
80;600;31;2;475012
46;900;1;2;157201
44;500;66;2;145614
46;600;85;4;180370
75;500;92;4;440218
49;900;0;3;180173
70;500;17;0;363378
15;400;60;1;18580
60;100;30;3;269625
40;400;53;1;120141
19;900;49;0;28378
37;600;51;0;103009
44;300;24;3;146369
83;700;62;3;513948
92;100;10;3;629021
16;0;56;1;83
61;600;87;4;299194
70;0;90;1;83
11;100;59;3;12962
30;0;13;4;21248
6;0;19;4;21248
67;300;94;4;356188
17;700;19;3;24388
27;500;61;1;55912
62;800;47;4;307227
40;700;26;1;119433
81;700;52;1;487249
47;500;37;3;166942
7;800;94;4;27666
42;100;86;4;154280
98;700;44;2;712464
33;500;70;2;83044
6;700;83;1;5236
7;100;50;3;7391
98;200;51;1;712357
19;0;51;2;332
48;600;53;2;172502
87;100;53;2;562043
49;700;66;2;180036
55;700;81;1;226368
6;400;59;3;6725
26;900;53;1;51796
63;600;22;0;294626
96;600;62;2;684233
72;700;39;1;385000
59;300;0;3;260051
90;600;42;0;600860
55;300;58;2;225964
39;800;27;2;113869
79;300;94;0;464671
41;800;30;3;127699
94;200;35;1;655093
11;600;29;0;10063
19;900;78;2;29410
48;0;59;0;83
43;800;17;0;137622
88;700;52;4;595956
30;600;14;1;67304
15;400;61;4;39772
88;800;28;0;574149
75;700;70;1;418471
39;100;8;4;134192
21;800;94;2;35758
38;400;52;1;108570
61;600;45;3;279053
3;200;66;3;4890
56;0;79;2;332
28;900;49;0;59680
69;900;2;3;354867
72;200;99;4;407738
82;500;63;2;499845
9;700;98;2;9220
23;600;65;1;41227
8;400;96;1;7638
64;800;13;2;304041
87;400;0;1;560416
34;400;16;3;88444
16;700;52;1;20679
13;700;23;2;13707
34;400;45;0;87069
70;200;88;0;365260
46;700;98;0;159561
65;400;3;4;334206
78;500;61;4;473347
9;900;23;2;7205
97;700;28;0;697353
95;400;84;1;670428
78;900;91;0;453014
92;0;82;3;2241
69;0;49;4;21248
96;400;90;0;684724
59;300;39;0;258946
33;400;97;2;83764
42;800;92;4;154522
34;600;70;2;88009
58;400;64;2;251223
46;800;40;0;158001
78;100;1;2;450749
97;100;2;3;698735
95;300;28;0;668905
8;800;62;0;6747
56;600;39;0;233443
34;100;54;2;87508
75;0;94;3;2241
68;700;88;3;347041
28;900;25;1;59032
33;700;86;3;85397
73;500;60;1;396285
93;200;83;1;642551
28;200;43;2;59710
35;900;7;3;93338
19;300;36;2;28234
40;500;37;1;119718
66;300;99;1;325316
42;500;31;0;131692
0;100;48;0;1553
13;100;98;1;15409
5;300;56;1;3661
42;500;4;3;133120
68;200;52;4;365029
17;0;82;1;83
5;100;87;2;4705
66;900;15;4;344255
10;500;16;1;8151
47;700;69;4;186825
60;500;97;3;271496
40;300;68;4;141700
46;100;70;0;158731
11;200;51;1;10615
85;100;15;3;537470
62;200;74;2;286987
98;100;48;2;712498
10;800;53;0;9168
95;100;25;3;670940
56;400;49;2;233946
15;900;70;3;21039
23;100;46;3;42803
64;100;11;1;303658
96;800;51;1;683698
29;100;95;1;65056
21;800;61;4;55783
51;900;57;3;196512
85;600;62;2;536899
77;200;30;0;439840
6;800;60;0;4621
89;300;49;2;588025
61;0;83;2;332
51;800;33;0;193702
79;700;94;0;464703
38;100;38;0;108139
9;100;27;1;6980
33;900;38;1;81953
37;800;62;3;105475
73;100;16;0;395035
63;100;29;1;294746
82;500;91;1;500352
62;700;91;2;287493
88;200;27;2;574318
35;400;35;0;91905
15;300;12;2;17522
71;600;30;0;374170
89;800;32;2;587604
50;100;70;2;187396
76;200;45;0;428923
99;800;42;0;726745
22;100;89;2;38725
27;500;30;2;55324
98;400;94;2;713793
20;700;19;4;51609
75;100;13;2;417107
64;300;61;3;307208
97;600;83;4;719998
47;800;41;4;186075
51;0;79;4;21248
7;900;21;1;4534
3;600;80;0;3152
45;900;84;0;152459
2;900;98;1;3283
84;100;11;2;522946
70;700;83;2;365421
25;400;86;1;48882
6;700;7;4;24349
26;900;20;1;50905
97;0;56;2;332
51;200;62;3;196590
41;200;71;1;126595
24;300;60;4;65708
30;500;63;2;68869
19;100;35;0;27916
19;300;39;2;28315
72;100;79;4;407171
63;700;63;4;316903
32;500;19;3;78766
90;100;51;1;601034
26;300;12;3;52805
58;500;15;4;270825
76;200;55;2;429442
97;600;45;1;697807
58;600;42;3;252554
63;500;88;2;296650
31;700;21;3;74170
50;400;39;1;186363
40;100;84;3;123083
78;100;28;1;451229
6;500;54;3;6599
81;100;25;1;486446
27;700;65;2;56281
73;300;90;1;397075
12;300;29;0;11738
39;0;91;4;21248
23;800;78;1;41589
31;800;7;2;71889
93;300;93;1;642836
64;800;18;3;306085
37;500;86;0;103947
40;800;18;2;119472
91;900;67;0;614944
19;100;62;2;28894
91;200;95;2;615892
50;500;12;0;185643
68;500;21;0;343062
75;100;28;2;417512
26;400;75;1;52359
94;300;71;0;656080
45;0;68;1;83
1;0;59;4;21248
22;600;67;4;59116
13;100;19;2;13525
36;200;19;1;96701
36;700;75;4;119425
14;0;81;3;2241
96;400;46;1;683536
94;400;57;3;657871
96;800;92;0;684805
27;100;94;0;56741
42;500;74;0;132853
9;300;93;2;9053
41;100;12;2;125224
71;500;15;4;394923
49;100;60;0;179551
27;0;43;0;83
90;800;45;2;601201
51;100;58;1;194297
8;200;76;0;7072
78;200;67;4;473474
43;900;26;1;137869
76;300;86;0;430045
7;800;21;4;25695
68;600;10;4;363937
56;700;28;3;235309
51;800;54;4;215434
71;200;29;4;395266
4;700;20;4;23220
28;800;66;0;60135
91;400;82;3;617476
2;500;85;3;5068
72;700;34;0;384865
54;200;88;2;218693
1;200;17;4;21982
25;800;25;1;47262
47;500;33;1;164676
95;100;33;1;668998
55;500;37;4;246333
71;200;32;0;374182
21;600;75;2;35234
29;600;85;0;64855
58;200;6;0;249382
52;100;69;0;202216
28;200;28;3;61214
5;100;61;0;3754
28;800;69;4;81381
72;200;46;3;387300
20;400;21;4;51642
90;600;31;0;600563
60;700;36;2;267952
20;700;12;3;32413
11;200;71;1;11155
53;300;76;2;210466
83;700;33;1;511007
51;0;49;2;332
54;200;73;1;218039
28;500;96;0;60927
94;200;53;0;655579
41;700;63;2;126675
10;700;68;0;9567
20;600;97;0;32545
94;100;11;2;654667
63;300;69;4;317033
35;300;65;1;92704
0;100;56;4;22934
46;100;61;2;158737
31;500;40;1;72513
12;0;8;4;21248
57;600;39;3;243962
89;300;0;4;607618
16;0;73;3;2241
65;0;71;0;83
51;0;11;4;21248
41;300;89;2;127345
50;900;65;2;187345
41;600;98;3;129524
32;900;53;3;79706
92;400;77;3;630883
76;200;64;1;429436
92;500;58;0;628221
15;900;97;4;40775
94;600;33;4;676246
67;100;6;3;334763
77;600;59;1;440665
46;200;34;3;159944
66;300;99;4;346481
17;500;87;4;45219
50;500;56;3;188989
67;300;27;1;333214
39;200;6;1;113000
63;400;67;0;295825
21;600;53;2;34640
38;900;57;2;108985
2;800;51;4;23175
23;100;80;4;62728
36;900;44;3;99591
42;300;65;4;153755
35;300;92;4;114598
87;900;91;0;562904
37;700;79;1;103770
36;700;85;4;119695
45;800;10;4;171622
79;300;95;3;466856
32;900;71;1;78034
14;800;12;4;36330
63;500;0;1;294025
16;400;11;4;40716
41;100;82;2;127114
80;700;68;2;476016
7;900;46;2;5458
74;300;55;1;407008
84;800;84;3;526907
19;700;48;2;28590
2;0;85;0;83
44;900;24;0;144253
92;600;63;2;628612
25;300;49;3;50030
62;800;72;1;286737
93;900;94;3;645063
9;900;28;0;7091
76;800;63;0;429462
29;0;0;0;83
49;700;11;1;178302
35;600;65;1;92731
9;700;46;4;28732
67;0;12;0;83
1;700;90;0;2835
38;100;91;1;109570
99;600;96;0;728192
6;800;6;3;5321
25;900;49;3;50072
47;700;74;1;165795
34;200;32;3;88850
42;500;65;3;134768
4;800;5;4;22821
79;800;60;0;463791
54;800;11;3;218576
56;900;21;4;254137
38;0;47;0;83
89;300;93;0;588964
45;600;28;4;172097
23;400;34;4;61539
2;100;73;3;4682
40;500;63;4;141585
93;600;7;1;640541
95;800;35;3;671290
51;400;70;2;194923
59;600;68;4;280921
94;600;95;2;657004
42;100;48;1;132089
73;300;29;3;397586
10;300;59;3;11450
19;700;56;0;28557
47;400;0;0;163776
78;300;43;3;453834
39;300;94;3;117549
11;200;2;4;30457
23;200;50;1;40780
75;0;61;2;332
25;100;40;4;68752
40;600;11;2;119272
40;400;90;1;121140
39;500;61;3;116678
48;700;63;4;193693
49;700;13;3;180514
19;600;21;1;27607
48;300;83;3;175194
4;500;69;4;24531
71;300;83;4;396739
49;300;87;3;182480
10;800;18;3;10381
55;300;18;2;224884
50;300;82;4;208678
51;300;15;4;214343
38;0;24;4;21248
25;600;90;3;51164
31;600;12;0;71764
51;100;20;2;193520
99;0;20;2;332
23;0;64;3;2241
74;600;94;0;408088
1;100;77;2;2659
11;300;38;1;10279
51;900;84;2;195332
7;900;14;3;6503
0;600;20;2;1115
76;300;59;1;429316
83;500;24;2;511001
73;800;35;1;395628
79;400;18;2;462879
69;700;78;1;354751
38;500;55;0;108660
64;200;3;1;303469
60;600;68;4;289727
69;700;40;2;353974
54;700;62;2;218038
35;900;54;2;92698
65;400;9;4;334368
33;0;7;1;83
55;500;68;1;226005
37;200;87;2;104188
0;600;86;4;23813
35;900;73;2;93211
96;700;69;3;686336
36;500;50;3;99731
0;200;88;3;4818
4;700;57;1;3054
62;500;82;4;308154
49;100;49;4;200419
29;700;70;2;64704
18;600;59;4;47060
83;800;98;2;513017
56;0;25;1;83
64;500;41;3;306688
13;0;31;0;83
76;500;27;2;428721
87;800;79;3;564734
67;900;85;1;334822
97;400;0;1;696576
25;800;5;1;46722
51;0;89;0;83
48;200;36;1;171752
33;700;88;1;83293
85;500;38;2;536244
95;700;40;3;671419
19;800;49;1;28374
22;900;49;2;37729
0;600;28;3;3240
89;900;18;2;587230
52;600;50;0;201772
26;800;46;1;51603
6;600;83;1;5231
54;500;64;0;217831
53;500;93;3;212854
67;500;75;2;334779
1;600;70;0;2290
25;0;79;2;332
47;900;14;3;166343
68;0;36;4;21248
97;900;75;3;700790
46;200;80;2;159277
57;500;32;4;262773
20;900;43;4;52267
15;500;64;3;20855
58;400;22;0;249840
73;700;30;3;397645
49;600;19;3;180671
37;700;53;0;103068
39;300;39;3;116064
11;100;73;1;11182
